Date/Time,DistrictCooling:Facility [J](Monthly),DistrictCooling:Facility [J](RunPeriod),DistrictHeating:Facility [J](Monthly),DistrictHeating:Facility [J](RunPeriod),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:FREEZER_1 [J](Hourly),Electricity:Zone:FREEZER_2 [J](Hourly),Electricity:Zone:FREEZER_3 [J](Hourly),Electricity:Zone:FREEZER_4 [J](Hourly),Electricity:Zone:FREEZER_5 [J](Hourly),Electricity:Zone:SUBFREEZER [J](Hourly),Electricity:Zone:COOLER_1 [J](Hourly),Electricity:Zone:COOLER_2 [J](Hourly),Electricity:Zone:COOLER_3 [J](Hourly),Electricity:Zone:DOCK [J](Hourly),Electricity:Zone:OFFICE1_LOWER [J](Hourly),Electricity:Zone:OFFICE1_UPPER [J](Hourly),Electricity:Zone:OFFICE2_LOWER [J](Hourly),Electricity:Zone:OFFICE2_UPPER [J](Hourly),Electricity:Zone: [J](Hourly),Electricity:Plant [J](Hourly),Electricity:HVAC [J](Hourly) 
 10/15  23:00:00,,,,,10977363556,8887334505,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,8830088821,2085968251,4060800
 10/15  24:00:00,,,,,1472905348,910185746.1,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,852940062.3,558658802.2,4060800
 10/16  01:00:00,,,,,9998790562,8061609297,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,8004363613,1933120465,4060800
 10/16  02:00:00,,,,,9228450862,7583972498,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7526726814,1640417565,4060800
 10/16  03:00:00,,,,,7882538552,6673041542,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,6615795859,1205436210,4060800
 10/16  04:00:00,,,,,8841829430,7432669322,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7375423638,1405099307,4060800
 10/16  05:00:00,,,,,10032384571,8342143074,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,8284897390,1686180697,4060800
 10/16  06:00:00,,,,,9026094350,7534466841,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7477221158,1487566708,4060800
 10/16  07:00:00,,,,,10523270924,8683880954,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,8626635270,1835329170,4060800
 10/16  08:00:00,,,,,11207371338,9132515598,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,8297833300,2070794941,4060800
 10/16  09:00:00,,,,,9536210352,7787256535,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,6952574237,1744893018,4060800
 10/16  10:00:00,,,,,10527460948,8567921734,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7733239436,1955478414,4060800
 10/16  11:00:00,,,,,10554261466,8556365040,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7721682742,1993835626,4060800
 10/16  12:00:00,,,,,9451266786,7689301846,137579098.2,32537688.85,36706459.34,30854704.95,95814014.8,38708629.84,68789549.09,17685839.5,14866357.84,186433993.1,19208989.3,19208989.3,19208989.3,19208989.3,6952489553,1757904140,4060800
 10/16  13:00:00,,,,,10597501725,8565806110,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7731123812,2027634816,4060800
 10/16  14:00:00,,,,,10245803872,8284115141,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7449432843,1957627931,4060800
 10/16  15:00:00,,,,,9606780343,7801516941,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,6966834643,1801202603,4060800
 10/16  16:00:00,,,,,10544721759,8523012355,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7688330057,2017648604,4060800
 10/16  17:00:00,,,,,10715180391,8700893496,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7866211199,2010226095,4060800
 10/16  18:00:00,,,,,8952811339,7506820727,80111757.03,18946565.71,21374024.04,17966570.93,55792116.5,22539879.9,40055878.52,10298393.4,8656620.54,108559766.4,12299099.01,12299099.01,12299099.01,12299099.01,7073322758,1441929812,4060800
 10/16  19:00:00,,,,,9024604510,7517143390,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7459897707,1503400320,4060800
 10/16  20:00:00,,,,,8934546127,7489521925,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7432276242,1440963402,4060800
 10/16  21:00:00,,,,,7937364622,6700911227,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,6643665544,1232392595,4060800
 10/16  22:00:00,,,,,2249214540,1550482284,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,1493236600,694671455.7,4060800
 10/16  23:00:00,,,,,10771462093,8940010154,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,8882764470,1827391139,4060800
 10/16  24:00:00,,,,,1463561494,913535767.8,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,856290084,545964926,4060800
 10/17  01:00:00,,,,,9564748911,8063107897,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,8005862213,1448332190,53308823.32
 10/17  02:00:00,,,,,8975375887,7611810137,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7554564453,1359504950,4060800
 10/17  03:00:00,,,,,7883672916,6714047162,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,6656801478,1165564954,4060800
 10/17  04:00:00,,,,,8809340695,7478904217,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7421658533,1326375677,4060800
 10/17  05:00:00,,,,,9945378697,8379824953,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,8322579269,1561492944,4060800
 10/17  06:00:00,,,,,9010804732,7574698872,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7517453188,1432045060,4060800
 10/17  07:00:00,,,,,10443789228,8724888527,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,8667642844,1714839900,4060800
 10/17  08:00:00,,,,,10997738388,9200037812,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,8365355514,1793639776,4060800
 10/17  09:00:00,,,,,9476379663,7840729401,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7006047103,1631589462,4060800
 10/17  10:00:00,,,,,10518814185,8612708020,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7778025722,1902045365,4060800
 10/17  11:00:00,,,,,10518214971,8558649176,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7723966878,1955504995,4060800
 10/17  12:00:00,,,,,9459325707,7690442905,137579098.2,32537688.85,36706459.34,30854704.95,95814014.8,38708629.84,68789549.09,17685839.5,14866357.84,186433993.1,19208989.3,19208989.3,19208989.3,19208989.3,6953630612,1764822002,4060800
 10/17  13:00:00,,,,,10614346958,8568533072,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7733850775,2041753085,4060800
 10/17  14:00:00,,,,,10278892435,8296834517,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7462152219,1977997118,4060800
 10/17  15:00:00,,,,,9641602930,7807379146,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,6972696848,1830162985,4060800
 10/17  16:00:00,,,,,10570595367,8524420228,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7689737930,2042114340,4060800
 10/17  17:00:00,,,,,10738538477,8690276989,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7855594691,2044200689,4060800
 10/17  18:00:00,,,,,8961016597,7504110008,80111757.03,18946565.71,21374024.04,17966570.93,55792116.5,22539879.9,40055878.52,10298393.4,8656620.54,108559766.4,12299099.01,12299099.01,12299099.01,12299099.01,7070612039,1452845789,4060800
 10/17  19:00:00,,,,,9033581764,7503022485,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7445776801,1526498480,4060800
 10/17  20:00:00,,,,,8951617839,7455259069,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7398013385,1492297970,4060800
 10/17  21:00:00,,,,,7953792874,6683040848,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,6625795164,1266691226,4060800
 10/17  22:00:00,,,,,2288867365,1552863732,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,1495618048,731942833.3,4060800
 10/17  23:00:00,,,,,10813954429,8895800699,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,8838555016,1914092930,4060800
 10/17  24:00:00,,,,,1513047435,923270894.7,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,866025210.9,585715739.9,4060800
 10/18  01:00:00,,,,,9691985737,8052251518,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7995005834,1635673419,4060800
 10/18  02:00:00,,,,,9077157950,7594650764,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7537405080,1478446386,4060800
 10/18  03:00:00,,,,,7927071411,6683384499,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,6626138815,1239626113,4060800
 10/18  04:00:00,,,,,8916601432,7444057415,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7386811731,1468483217,4060800
 10/18  05:00:00,,,,,10009365953,8320772325,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,8263526641,1684532827,4060800
 10/18  06:00:00,,,,,9056601977,7538648129,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7481402446,1513893047,4060800
 10/18  07:00:00,,,,,10561666576,8692563252,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,8635317569,1865042523,4060800
 10/18  08:00:00,,,,,11197559877,9106161112,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,8271478814,2087337966,4060800
 10/18  09:00:00,,,,,9591684447,7780482865,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,6945800567,1807140782,4060800
 10/18  10:00:00,,,,,10603608633,8563234381,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7728552084,2036313452,4060800
 10/18  11:00:00,,,,,10583246994,8516433395,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7681751097,2062752799,4060800
 10/18  12:00:00,,,,,9519770793,7664172340,137579098.2,32537688.85,36706459.34,30854704.95,95814014.8,38708629.84,68789549.09,17685839.5,14866357.84,186433993.1,19208989.3,19208989.3,19208989.3,19208989.3,6927360048,1851537653,4060800
 10/18  13:00:00,,,,,10658241820,8530423416,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7695741118,2123757604,4060800
 10/18  14:00:00,,,,,10333721424,8260533966,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7425851669,2069126657,4060800
 10/18  15:00:00,,,,,9733882992,7805180878,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,6970498580,1924641314,4060800
 10/18  16:00:00,,,,,10643423831,8501790300,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7667108003,2137572731,4060800
 10/18  17:00:00,,,,,10824676032,8644647364,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7809965066,2175967868,4060800
 10/18  18:00:00,,,,,9017561981,7486468922,80111757.03,18946565.71,21374024.04,17966570.93,55792116.5,22539879.9,40055878.52,10298393.4,8656620.54,108559766.4,12299099.01,12299099.01,12299099.01,12299099.01,7052970953,1527032260,4060800
 10/18  19:00:00,,,,,9030669588,7466121482,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7408875799,1560487306,4060800
 10/18  20:00:00,,,,,8967565415,7414888130,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7357642447,1548616484,4060800
 10/18  21:00:00,,,,,7975181663,6645439963,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,6588194279,1325680900,4060800
 10/18  22:00:00,,,,,2337947818,1552386845,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,1495141161,781500173.6,4060800
 10/18  23:00:00,,,,,10966218041,8850472721,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,8793227037,2111684520,4060800
 10/18  24:00:00,,,,,1540538076,920503519.8,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,863257836,615973756.4,4060800
 10/19  01:00:00,,,,,9885101852,7980258552,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7923012868,1900782500,4060800
 10/19  02:00:00,,,,,9333344144,7547228132,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7489982448,1782055212,4060800
 10/19  03:00:00,,,,,8028054148,6648990389,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,6591744705,1375002959,4060800
 10/19  04:00:00,,,,,9035010306,7401801985,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7344556301,1629147521,4060800
 10/19  05:00:00,,,,,10239980723,8299284991,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,8242039307,1936634932,4060800
 10/19  06:00:00,,,,,9210686733,7515015105,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7457769421,1691610828,4060800
 10/19  07:00:00,,,,,10685438845,8650307246,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,8593061562,2031070799,4060800
 10/19  08:00:00,,,,,11489147587,9095257563,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,8260575266,2389829223,4060800
 10/19  09:00:00,,,,,9716252757,7749069092,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,6914386794,1963122865,4060800
 10/19  10:00:00,,,,,10776228798,8524842049,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7690159751,2247325949,4060800
 10/19  11:00:00,,,,,10792235356,8490341180,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7655658883,2297833375,4060800
 10/19  12:00:00,,,,,9621764712,7669681107,137579098.2,32537688.85,36706459.34,30854704.95,95814014.8,38708629.84,68789549.09,17685839.5,14866357.84,186433993.1,19208989.3,19208989.3,19208989.3,19208989.3,6932868814,1948022805,4060800
 10/19  13:00:00,,,,,10771568634,8535046040,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7700363743,2232461794,4060800
 10/19  14:00:00,,,,,10433986736,8262229440,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7427547143,2167696495,4060800
 10/19  15:00:00,,,,,9827014737,7808004144,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,6973321846,2014949794,4060800
 10/19  16:00:00,,,,,10752115067,8500544253,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7665861955,2247510014,4060800
 10/19  17:00:00,,,,,10945860653,8648791368,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,7814109071,2293008484,4060800
 10/19  18:00:00,,,,,9069301230,7486377940,80111757.03,18946565.71,21374024.04,17966570.93,55792116.5,22539879.9,40055878.52,10298393.4,8656620.54,108559766.4,12299099.01,12299099.01,12299099.01,12299099.01,7052879971,1578862489,4060800
 10/19  19:00:00,,,,,9055199686,7465631650,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7408385966,1585507236,4060800
 10/19  20:00:00,,,,,9143362067,7415344491,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,7358098808,1723956776,4060800
 10/19  21:00:00,,,,,8088787002,6642574210,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,6585328526,1442151992,4060800
 10/19  22:00:00,,,,,2344915844,1551626601,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,1494380917,789228442.8,4060800
 10/19  23:00:00,,,,,11174300115,8851543438,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,8794297754,2318695877,4060800
 10/19  24:00:00,,,,,1566244722,922623499.3,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,865377815.5,639560423,4060800
