Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LGSTORE1 [J](Hourly),Electricity:Zone:LGSTORE2 [J](Hourly),Electricity:Zone:SMSTORE1 [J](Hourly),Electricity:Zone:SMSTORE2 [J](Hourly),Electricity:Zone:SMSTORE3 [J](Hourly),Electricity:Zone:SMSTORE4 [J](Hourly),Electricity:Zone:SMSTORE5 [J](Hourly),Electricity:Zone:SMSTORE6 [J](Hourly),Electricity:Zone:SMSTORE7 [J](Hourly),Electricity:Zone:SMSTORE8 [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 06/25  22:00:00,52767290.71,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,0,0,0,0,0,6567571.381,4853719.325,0,0,,,,,,,,,,,,,,,,,,,
 06/25  23:00:00,52767290.71,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,0,0,0,0,0,6567571.381,4853719.325,0,0,,,,,,,,,,,,,,,,,,,
 06/25  24:00:00,52767290.71,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,0,0,0,0,0,6567571.381,4853719.325,0,0,,,,,,,,,,,,,,,,,,,
 06/26  01:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/26  02:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/26  03:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/26  04:00:00,26821197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/26  05:00:00,13039197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/26  06:00:00,41385474.79,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,28346277.65,0,28346277.65,0,0,6567571.381,6471625.766,278028939.7,278028939.7,,,,,,,,,,,,,,,,,,,
 06/26  07:00:00,67559814.7,39213537.06,8174817.199,5611250.713,4087408.599,3372519.707,3372519.707,3372519.707,2805625.356,2805625.356,2805625.356,2805625.356,28346277.65,0,28346277.65,0,0,26270285.52,12943251.53,204826929.1,204826929.1,,,,,,,,,,,,,,,,,,,
 06/26  08:00:00,116672681.6,88326403.99,18819136.56,12410220.34,9409568.278,7622346.046,7622346.046,7622346.046,6205110.17,6205110.17,6205110.17,6205110.17,28346277.65,0,28346277.65,0,0,65675713.81,22650690.18,147654056.4,147654056.4,,,,,,,,,,,,,,,,,,,
 06/26  09:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,66657944.82,66657944.82,,,,,,,,,,,,,,,,,,,
 06/26  10:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,27749304.2,27749304.2,,,,,,,,,,,,,,,,,,,
 06/26  11:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,404371.2703,404371.2703,,,,,,,,,,,,,,,,,,,
 06/26  12:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/26  13:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/26  14:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/26  15:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/26  16:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/26  17:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/26  18:00:00,133043637.3,104697359.6,22367243.01,14676543.55,11183621.5,9038954.825,9038954.825,9038954.825,7338271.775,7338271.775,7338271.775,7338271.775,28346277.65,0,28346277.65,0,0,78810856.57,25886503.07,0,0,,,,,,,,,,,,,,,,,,,
 06/26  19:00:00,133043637.3,104697359.6,22367243.01,14676543.55,11183621.5,9038954.825,9038954.825,9038954.825,7338271.775,7338271.775,7338271.775,7338271.775,28346277.65,0,28346277.65,0,0,78810856.57,25886503.07,0,0,,,,,,,,,,,,,,,,,,,
 06/26  20:00:00,123563681.6,88326403.99,18819136.56,12410220.34,9409568.278,7622346.046,7622346.046,7622346.046,6205110.17,6205110.17,6205110.17,6205110.17,28346277.65,0,28346277.65,0,0,65675713.81,22650690.18,0,0,,,,,,,,,,,,,,,,,,,
 06/26  21:00:00,80559537.06,39213537.06,8174817.199,5611250.713,4087408.599,3372519.707,3372519.707,3372519.707,2805625.356,2805625.356,2805625.356,2805625.356,0,0,0,0,0,26270285.52,12943251.53,0,0,,,,,,,,,,,,,,,,,,,
 06/26  22:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/26  23:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/26  24:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/27  01:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/27  02:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/27  03:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/27  04:00:00,26821197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/27  05:00:00,13039197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/27  06:00:00,41385474.79,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,28346277.65,0,28346277.65,0,0,6567571.381,6471625.766,172805918.9,172805918.9,,,,,,,,,,,,,,,,,,,
 06/27  07:00:00,67559814.7,39213537.06,8174817.199,5611250.713,4087408.599,3372519.707,3372519.707,3372519.707,2805625.356,2805625.356,2805625.356,2805625.356,28346277.65,0,28346277.65,0,0,26270285.52,12943251.53,116062062.4,116062062.4,,,,,,,,,,,,,,,,,,,
 06/27  08:00:00,116672681.6,88326403.99,18819136.56,12410220.34,9409568.278,7622346.046,7622346.046,7622346.046,6205110.17,6205110.17,6205110.17,6205110.17,28346277.65,0,28346277.65,0,0,65675713.81,22650690.18,64556999.92,64556999.92,,,,,,,,,,,,,,,,,,,
 06/27  09:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,3708651.423,3708651.423,,,,,,,,,,,,,,,,,,,
 06/27  10:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/27  11:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/27  12:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/27  13:00:00,176704734.1,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,29366133.32,0,28346277.65,1019855.674,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/27  14:00:00,183248831.9,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,35910231.08,0,28346277.65,7563953.435,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/27  15:00:00,195913229.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,48574628.67,0,28346277.65,20228351.02,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/27  16:00:00,202537567.1,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,55198966.33,0,28346277.65,26852688.68,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/27  17:00:00,199818142.7,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,52479541.88,0,28346277.65,24133264.24,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/27  18:00:00,150164906,104697359.6,22367243.01,14676543.55,11183621.5,9038954.825,9038954.825,9038954.825,7338271.775,7338271.775,7338271.775,7338271.775,45467546.35,0,28346277.65,17121268.71,0,78810856.57,25886503.07,0,0,,,,,,,,,,,,,,,,,,,
 06/27  19:00:00,140956141.5,104697359.6,22367243.01,14676543.55,11183621.5,9038954.825,9038954.825,9038954.825,7338271.775,7338271.775,7338271.775,7338271.775,36258781.84,0,28346277.65,7912504.195,0,78810856.57,25886503.07,0,0,,,,,,,,,,,,,,,,,,,
 06/27  20:00:00,125010195.6,88326403.99,18819136.56,12410220.34,9409568.278,7622346.046,7622346.046,7622346.046,6205110.17,6205110.17,6205110.17,6205110.17,29792791.61,0,28346277.65,1446513.962,0,65675713.81,22650690.18,0,0,,,,,,,,,,,,,,,,,,,
 06/27  21:00:00,80559537.06,39213537.06,8174817.199,5611250.713,4087408.599,3372519.707,3372519.707,3372519.707,2805625.356,2805625.356,2805625.356,2805625.356,0,0,0,0,0,26270285.52,12943251.53,0,0,,,,,,,,,,,,,,,,,,,
 06/27  22:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/27  23:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/27  24:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/28  01:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/28  02:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/28  03:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/28  04:00:00,26821197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/28  05:00:00,13039197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/28  06:00:00,41385474.79,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,28346277.65,0,28346277.65,0,0,6567571.381,6471625.766,60119291.59,60119291.59,,,,,,,,,,,,,,,,,,,
 06/28  07:00:00,67559814.7,39213537.06,8174817.199,5611250.713,4087408.599,3372519.707,3372519.707,3372519.707,2805625.356,2805625.356,2805625.356,2805625.356,28346277.65,0,28346277.65,0,0,26270285.52,12943251.53,19866800.19,19866800.19,,,,,,,,,,,,,,,,,,,
 06/28  08:00:00,116672681.6,88326403.99,18819136.56,12410220.34,9409568.278,7622346.046,7622346.046,7622346.046,6205110.17,6205110.17,6205110.17,6205110.17,28346277.65,0,28346277.65,0,0,65675713.81,22650690.18,0,0,,,,,,,,,,,,,,,,,,,
 06/28  09:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/28  10:00:00,181803713.3,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,34465112.53,0,28346277.65,6118834.882,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/28  11:00:00,204546204.6,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,57207603.82,0,28346277.65,28861326.18,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/28  12:00:00,217413925.1,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,70075324.34,0,28346277.65,41729046.69,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/28  13:00:00,228387973,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,81049372.21,0,28346277.65,52703094.57,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/28  14:00:00,234496296.3,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,87157695.44,0,28346277.65,58811417.8,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/28  15:00:00,238936661,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,91598060.22,0,28346277.65,63251782.57,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/28  16:00:00,238603722.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,91265121.74,0,28346277.65,62918844.1,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/28  17:00:00,230786028.2,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,83447427.38,0,28346277.65,55101149.73,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/28  18:00:00,176148005,104697359.6,22367243.01,14676543.55,11183621.5,9038954.825,9038954.825,9038954.825,7338271.775,7338271.775,7338271.775,7338271.775,71450645.39,0,28346277.65,43104367.74,0,78810856.57,25886503.07,0,0,,,,,,,,,,,,,,,,,,,
 06/28  19:00:00,161364012.9,104697359.6,22367243.01,14676543.55,11183621.5,9038954.825,9038954.825,9038954.825,7338271.775,7338271.775,7338271.775,7338271.775,56666653.22,0,28346277.65,28320375.57,0,78810856.57,25886503.07,0,0,,,,,,,,,,,,,,,,,,,
 06/28  20:00:00,139101266.5,88326403.99,18819136.56,12410220.34,9409568.278,7622346.046,7622346.046,7622346.046,6205110.17,6205110.17,6205110.17,6205110.17,43883862.46,0,28346277.65,15537584.82,0,65675713.81,22650690.18,0,0,,,,,,,,,,,,,,,,,,,
 06/28  21:00:00,80559537.06,39213537.06,8174817.199,5611250.713,4087408.599,3372519.707,3372519.707,3372519.707,2805625.356,2805625.356,2805625.356,2805625.356,0,0,0,0,0,26270285.52,12943251.53,0,0,,,,,,,,,,,,,,,,,,,
 06/28  22:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/28  23:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/28  24:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/29  01:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/29  02:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/29  03:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/29  04:00:00,26821197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/29  05:00:00,13039197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/29  06:00:00,41385474.79,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,28346277.65,0,28346277.65,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 06/29  07:00:00,67559814.7,39213537.06,8174817.199,5611250.713,4087408.599,3372519.707,3372519.707,3372519.707,2805625.356,2805625.356,2805625.356,2805625.356,28346277.65,0,28346277.65,0,0,26270285.52,12943251.53,0,0,,,,,,,,,,,,,,,,,,,
 06/29  08:00:00,116672681.6,88326403.99,18819136.56,12410220.34,9409568.278,7622346.046,7622346.046,7622346.046,6205110.17,6205110.17,6205110.17,6205110.17,28346277.65,0,28346277.65,0,0,65675713.81,22650690.18,0,0,,,,,,,,,,,,,,,,,,,
 06/29  09:00:00,181107452.4,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,33768851.63,0,28346277.65,5422573.985,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/29  10:00:00,197936544.1,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,50597943.28,0,28346277.65,22251665.64,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/29  11:00:00,213872562.9,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,66533962.08,0,28346277.65,38187684.44,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/29  12:00:00,221370571,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,74031970.19,0,28346277.65,45685692.55,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/29  13:00:00,226788301.2,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,79449700.4,0,28346277.65,51103422.75,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/29  14:00:00,225059911.6,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,77721310.84,0,28346277.65,49375033.2,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/29  15:00:00,219755462.9,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,72416862.11,0,28346277.65,44070584.46,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/29  16:00:00,210289375,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,62950774.17,0,28346277.65,34604496.52,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/29  17:00:00,200892338.2,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,53553737.42,0,28346277.65,25207459.78,0,118216284.9,29122315.95,0,0,,,,,,,,,,,,,,,,,,,
 06/29  18:00:00,149999786.9,104697359.6,22367243.01,14676543.55,11183621.5,9038954.825,9038954.825,9038954.825,7338271.775,7338271.775,7338271.775,7338271.775,45302427.25,0,28346277.65,16956149.61,0,78810856.57,25886503.07,0,0,,,,,,,,,,,,,,,,,,,
 06/29  19:00:00,139625798.2,104697359.6,22367243.01,14676543.55,11183621.5,9038954.825,9038954.825,9038954.825,7338271.775,7338271.775,7338271.775,7338271.775,34928438.55,0,28346277.65,6582160.9,0,78810856.57,25886503.07,0,0,,,,,,,,,,,,,,,,,,,
 06/29  20:00:00,124444995.8,88326403.99,18819136.56,12410220.34,9409568.278,7622346.046,7622346.046,7622346.046,6205110.17,6205110.17,6205110.17,6205110.17,29227591.79,0,28346277.65,881314.1413,0,65675713.81,22650690.18,0,0,,,,,,,,,,,,,,,,,,,
